           1           1   0.0000000000000000        0.0000000000000000        2.0000000000000000     
           2           2   2.0000000000000000        0.0000000000000000        0.0000000000000000     
           3           3   0.0000000000000000        0.0000000000000000        0.0000000000000000     
           4           4   1.0000000000000000        2.0000000000000000        1.0000000000000000     
           5           5   1.0000000000000000        0.0000000000000000        1.0000000000000000     
           6           6   0.0000000000000000        0.0000000000000000        1.0000000000000000     
           7           7  0.50000000000000000        1.0000000000000000        1.5000000000000000     
           8           8   1.0000000000000000        0.0000000000000000        0.0000000000000000     
           9           9   1.5000000000000000        1.0000000000000000       0.50000000000000000     
          10          10  0.50000000000000000        1.0000000000000000       0.50000000000000000     
          11           5  0.50000000000000000        0.0000000000000000        1.5000000000000000     
          12           6   0.0000000000000000        0.0000000000000000        1.5000000000000000     
          13           7  0.25000000000000000       0.50000000000000000        1.7500000000000000     
          14           8  0.50000000000000000        0.0000000000000000        1.0000000000000000     
          15           9  0.75000000000000000       0.50000000000000000        1.2500000000000000     
          16          10  0.25000000000000000       0.50000000000000000        1.2500000000000000     
          17           5   1.5000000000000000        0.0000000000000000       0.50000000000000000     
          18           6   1.0000000000000000        0.0000000000000000       0.50000000000000000     
          19           7   1.2500000000000000       0.50000000000000000       0.75000000000000000     
          20           8   1.5000000000000000        0.0000000000000000        0.0000000000000000     
          21           9   1.7500000000000000       0.50000000000000000       0.25000000000000000     
          22          10   1.2500000000000000       0.50000000000000000       0.25000000000000000     
          23           5  0.50000000000000000        0.0000000000000000       0.50000000000000000     
          24           6   0.0000000000000000        0.0000000000000000       0.50000000000000000     
          25           7  0.25000000000000000       0.50000000000000000       0.75000000000000000     
          26           8  0.50000000000000000        0.0000000000000000        0.0000000000000000     
          27           9  0.75000000000000000       0.50000000000000000       0.25000000000000000     
          28          10  0.25000000000000000       0.50000000000000000       0.25000000000000000     
          29           5   1.0000000000000000        1.0000000000000000        1.0000000000000000     
          30           6  0.50000000000000000        1.0000000000000000        1.0000000000000000     
          31           7  0.75000000000000000        1.5000000000000000        1.2500000000000000     
          32           8   1.0000000000000000        1.0000000000000000       0.50000000000000000     
          33           9   1.2500000000000000        1.5000000000000000       0.75000000000000000     
          34          10  0.75000000000000000        1.5000000000000000       0.75000000000000000     
          35           5   1.2500000000000000       0.50000000000000000       0.75000000000000000     
          36           6  0.75000000000000000       0.50000000000000000       0.75000000000000000     
          37           7   1.0000000000000000        1.0000000000000000        1.0000000000000000     
          38           8  0.50000000000000000        0.0000000000000000        1.0000000000000000     
          39           9  0.75000000000000000       0.50000000000000000        1.2500000000000000     
          40          10  0.25000000000000000       0.50000000000000000        1.2500000000000000     
          41           5  0.50000000000000000        0.0000000000000000        1.0000000000000000     
          42           6   1.0000000000000000        0.0000000000000000       0.50000000000000000     
          43           7   1.2500000000000000       0.50000000000000000       0.75000000000000000     
          44           8  0.50000000000000000        0.0000000000000000       0.50000000000000000     
          45           9  0.75000000000000000       0.50000000000000000       0.75000000000000000     
          46          10   1.2500000000000000       0.50000000000000000       0.25000000000000000     
          47           5  0.50000000000000000        0.0000000000000000       0.50000000000000000     
          48           6  0.75000000000000000       0.50000000000000000       0.75000000000000000     
          49           7  0.25000000000000000       0.50000000000000000       0.75000000000000000     
          50           8   1.2500000000000000       0.50000000000000000       0.25000000000000000     
          51           9  0.75000000000000000       0.50000000000000000       0.25000000000000000     
          52          10   1.0000000000000000        1.0000000000000000       0.50000000000000000     
          53           5   1.0000000000000000        1.0000000000000000        1.0000000000000000     
          54           6  0.50000000000000000        1.0000000000000000        1.0000000000000000     
          55           7  0.25000000000000000       0.50000000000000000        1.2500000000000000     
          56           8   1.0000000000000000        1.0000000000000000       0.50000000000000000     
          57           9  0.75000000000000000       0.50000000000000000       0.75000000000000000     
          58          10  0.25000000000000000       0.50000000000000000       0.75000000000000000     
